epoch,loss,val_loss,val_x_pred_categorical_accuracy,val_x_pred_loss,val_x_pred_vae_anneal_metric,val_z_mean_log_var_loss,x_pred_categorical_accuracy,x_pred_loss,x_pred_vae_anneal_metric,z_mean_log_var_loss
13,0.1545257126317418,2.1946587432851445,0.8638423085212708,2.1945948600769043,0.0002827543066814542,0.22534418106079102,0.9469596147537231,0.1544531136751175,0.0002827583812177181,0.2566497027873993
14,0.13837381029218557,1.9411564348892845,0.879572331905365,1.9410613775253296,0.0004710933135356754,0.20294754207134247,0.9524673819541931,0.1382661908864975,0.000471100298454985,0.22827912867069244
15,0.12542478314098907,1.839485366727404,0.885883092880249,1.8393442630767822,0.0007847846136428416,0.18022571504116058,0.9568328261375427,0.12526577711105347,0.00078478769864887,0.20261134207248688
16,0.1157345948175913,1.78257267215709,0.8894195556640625,1.7823482751846313,0.0013070841087028384,0.17119954526424408,0.9602215886116028,0.1154961809515953,0.0013070912100374699,0.18242374062538147
17,0.10392223717779317,1.8021201185611864,0.8882128000259399,1.8017994165420532,0.0021762249525636435,0.14751853048801422,0.9643771052360535,0.10356322675943375,0.002176237292587757,0.16503742337226868
18,0.10337478261611008,1.3661440944424565,0.9152734279632568,1.365627408027649,0.003621215233579278,0.14260095357894897,0.9647998809814453,0.10281366854906082,0.0036211388651281595,0.1549614667892456
19,0.09414530033703004,1.2677515683396492,0.9213991165161133,1.2668962478637695,0.006019843276590109,0.14199359714984894,0.9680542945861816,0.09320645034313202,0.0060198684222996235,0.15595626831054688
20,0.08381179915789508,1.252297450223735,0.922382116317749,1.2510555982589722,0.009991406463086605,0.12430761009454727,0.9718173146247864,0.08240910619497299,0.009991409257054329,0.1403924524784088
21,0.0828066042854151,1.2114227373982958,0.9249576330184937,1.209538459777832,0.0165395587682724,0.1139054149389267,0.9724046587944031,0.08077965676784515,0.01653915084898472,0.12254741042852402
22,0.07481550396668092,1.0558384724849246,0.9346373677253723,1.0535250902175903,0.02726096287369728,0.08484777808189392,0.975348174571991,0.07202442735433578,0.02726081572473049,0.10238001495599747
23,0.07277048795829957,1.0075124267469415,0.9376887083053589,1.0043361186981201,0.04461721330881119,0.07119619846343994,0.9764238595962524,0.06907092034816742,0.04461684823036194,0.08291716128587723
24,0.07172988253580498,1.051421003638154,0.9350637793540955,1.0466526746749878,0.0722033828496933,0.0660388171672821,0.9773240685462952,0.06654650717973709,0.07220419496297836,0.07178904861211777
25,0.0760736759668103,0.9116347639054214,0.9438712000846863,0.9046878218650818,0.11479582637548447,0.06051453948020935,0.9768369793891907,0.06806951016187668,0.11479557305574417,0.06972520798444748
26,0.0794625796403484,0.8718644519544019,0.9465020298957825,0.8622887134552002,0.17770180106163025,0.05388645455241203,0.9768094420433044,0.06822069734334946,0.17770326137542725,0.06326290965080261
27,0.07881659410726052,0.922224448134862,0.9434844255447388,0.9109194278717041,0.2647678256034851,0.04269643872976303,0.9779489040374756,0.06490062922239304,0.2647700905799866,0.05255908519029617
28,0.08167676978213535,0.8343774006156723,0.9489849805831909,0.8222571611404419,0.3750379979610443,0.03231731057167053,0.9776473641395569,0.06603527069091797,0.3750384747982025,0.041706521064043045
29,0.0836882233869334,2.2643136687847,0.8605765104293823,2.247243881225586,0.5,0.034140292555093765,0.977087140083313,0.06804128736257553,0.5,0.03129389137029648
30,0.09117628819272051,0.9471843570007561,0.9421866536140442,0.9318455457687378,0.6249619722366333,0.02454366907477379,0.9754834175109863,0.0728716179728508,0.6249557733535767,0.02928922139108181
31,0.07705192914816908,1.0819207016050507,0.9337052702903748,1.0685487985610962,0.7352308630943298,0.018187042325735092,0.9796736836433411,0.06037966161966324,0.7352297306060791,0.022676199674606323
32,0.0739616949233893,1.1561817684321825,0.9291549921035767,1.1418899297714233,0.8222973346710205,0.017380429431796074,0.9799483418464661,0.05946299806237221,0.8222987055778503,0.01763189770281315
33,0.06796161775977057,1.417753576614696,0.9127228856086731,1.406741976737976,0.8852038383483887,0.012439090758562088,0.9815657734870911,0.05479591712355614,0.885215163230896,0.014873079024255276
34,0.07743928253065294,1.2278270786290342,0.9246858954429626,1.2139226198196411,0.9277957081794739,0.01498659048229456,0.97894287109375,0.06341078132390976,0.9278175830841064,0.015120209194719791
35,0.06313894981338687,1.5603313983413223,0.9038214683532715,1.550210952758789,0.9553832411766052,0.010593016631901264,0.9829938411712646,0.05095774680376053,0.9553599953651428,0.012749997898936272
36,0.0764054097407371,1.2155619955433465,0.9253423810005188,1.2033429145812988,0.9727375507354736,0.01256138551980257,0.9787593483924866,0.06414195150136948,0.9727486968040466,0.012607166543602943
37,0.06266455323037765,1.7635263062511701,0.8912318348884583,1.7531380653381348,0.9834597110748291,0.010562880896031857,0.9829334020614624,0.05146757885813713,0.9834838509559631,0.011385261081159115
38,0.0573044897808738,1.6365373159319625,0.8990513682365417,1.6271048784255981,0.990006685256958,0.009528225287795067,0.9842250943183899,0.04725908488035202,0.9899972081184387,0.01014680601656437
39,0.0547995069712521,1.511462815067311,0.9067626595497131,1.5028079748153687,0.9939778447151184,0.008707195520401001,0.9848031401634216,0.04545729607343674,0.9939895868301392,0.009398856200277805
40,0.05176289672713139,1.7012970373420517,0.894993007183075,1.6925106048583984,0.9963796138763428,0.008818353526294231,0.985534131526947,0.04318028688430786,0.9963668584823608,0.008613732643425465
41,0.05418709008284623,1.3964101236718924,0.913901686668396,1.3877449035644531,0.9978227615356445,0.008684146218001842,0.985101580619812,0.04480753093957901,0.9978100657463074,0.009399990551173687
42,0.06004969706594221,1.4199812721094318,0.9125819206237793,1.4090158939361572,0.9986917972564697,0.010979539714753628,0.9836658835411072,0.04946783557534218,0.998684823513031,0.010595687665045261
43,0.048416845260509725,1.6107420056595085,0.9005439877510071,1.6030399799346924,0.9992169737815857,0.007708224002271891,0.986858606338501,0.03948519378900528,0.9992331862449646,0.008938656188547611
44,0.04660509708797498,1.554653475939301,0.9040050506591797,1.5472601652145386,0.9995272755622864,0.007397012319415808,0.9871176481246948,0.03865614905953407,0.9995185732841492,0.007952681742608547
45,0.04641036704776605,1.7253998505636818,0.8934323787689209,1.7176709175109863,0.9997151494026184,0.00773186469450593,0.9871899485588074,0.03845731541514397,0.9997270703315735,0.007955300621688366
46,0.047145201026713275,1.6101337467450552,0.9005865454673767,1.602359652519226,0.9998318552970886,0.007775497157126665,0.9871811866760254,0.03872597962617874,0.9998440146446228,0.008420638740062714
47,0.04633373741742712,1.6417442862851632,0.8986220359802246,1.6340162754058838,0.9998972415924072,0.007728676311671734,0.9873401522636414,0.03820646181702614,0.9998852014541626,0.008128105662763119
48,0.04212334494260885,1.5091939719847447,0.9068145751953125,1.501968264579773,0.9999389052391052,0.007226140238344669,0.988440215587616,0.03471120074391365,0.9999140501022339,0.007412631530314684
49,0.045345850422298335,1.260844961658043,0.9223517775535583,1.2515403032302856,0.999964714050293,0.009305187501013279,0.9876934289932251,0.037332333624362946,0.9999723434448242,0.008013803511857986
50,0.04402697466072803,1.5521707219781036,0.9041920900344849,1.5442441701889038,0.9999797344207764,0.007926815189421177,0.9881906509399414,0.035773199051618576,0.9999926686286926,0.008253933861851692
51,0.03916487014023366,1.7329644539195639,0.892899751663208,1.726249098777771,0.9999856948852539,0.0067156837321817875,0.9894155859947205,0.03197861090302467,0.9999977946281433,0.0071863532066345215
52,0.03996491074402817,1.6819701466535657,0.8961179852485657,1.674379825592041,0.9999898076057434,0.0075903600081801414,0.9891160130500793,0.0328357107937336,0.9999983310699463,0.007129249162971973
53,0.040082185602881945,1.5079818099273918,0.9068806767463684,1.5009090900421143,0.9999961256980896,0.00707257492467761,0.9891986846923828,0.032684504985809326,0.9999995231628418,0.007397698704153299
54,0.045593328341402665,1.1927332723696615,0.9266626834869385,1.182060956954956,0.9999988079071045,0.010672715492546558,0.98762047290802,0.03785080090165138,0.9999998807907104,0.007742519024759531
55,0.03893748716871426,1.887513886461604,0.8833100199699402,1.8808166980743408,0.9999997019767761,0.00669731805101037,0.9898256063461304,0.030906954780220985,0.9999999403953552,0.0080305440351367
56,0.0377463433646195,1.5544538331155333,0.9039703011512756,1.5478180646896362,0.9999997615814209,0.006635347846895456,0.9898419976234436,0.030827712267637253,0.9999999403953552,0.0069186510518193245
57,0.03783225355500916,1.8709488872419366,0.8843194842338562,1.86455237865448,0.9999999403953552,0.006396391429007053,0.9899282455444336,0.03070223703980446,0.9999999403953552,0.007130032405257225
58,0.03464908563224722,1.8174981342078491,0.8876243829727173,1.8112832307815552,0.9999999403953552,0.006214644759893417,0.9907096028327942,0.028162380680441856,0.9999999403953552,0.006486709229648113
59,0.03924098729243656,1.5983719411909272,0.901306688785553,1.5907450914382935,0.9999999403953552,0.007627249229699373,0.9895079135894775,0.031886350363492966,0.9999999403953552,0.007354633882641792
60,0.03415678226098995,1.429985899381687,0.9117281436920166,1.4227770566940308,0.9999999403953552,0.007208735216408968,0.9909347295761108,0.027583478018641472,0.9999999403953552,0.006573330610990524
61,0.03442055829824876,1.668530608705906,0.8968983292579651,1.6617991924285889,0.9999999403953552,0.006731643807142973,0.9908826351165771,0.027719559147953987,0.9999999403953552,0.006701003294438124
62,0.03367147057202598,1.9668959990684232,0.8783572912216187,1.9606455564498901,0.9999999403953552,0.0062508597038686275,0.991054356098175,0.027175061404705048,0.9999999403953552,0.006496410351246595
63,0.033891460854519245,1.9833161071174503,0.8773738145828247,1.9765037298202515,1.0,0.006812674924731255,0.9909794926643372,0.027423132210969925,1.0,0.00646833935752511
64,0.0345709244201443,1.644939041508294,0.8983297944068909,1.6387330293655396,1.0,0.006205782759934664,0.9909917116165161,0.027626827359199524,1.0,0.006944102235138416
65,0.03249891090907849,1.4348890293447465,0.9113649129867554,1.4286319017410278,1.0,0.006257079541683197,0.991402268409729,0.026189235970377922,1.0,0.00630968576297164
66,0.03245573193329838,1.6437448201401863,0.8984741568565369,1.6364059448242188,1.0,0.007339274510741234,0.9914020895957947,0.02621634304523468,1.0,0.00623937975615263
67,0.03352556000385651,1.5941576080618745,0.9015137553215027,1.5874075889587402,1.0,0.006750599481165409,0.9912467002868652,0.026726890355348587,1.0,0.006798658054322004
68,0.031584577724242884,1.7301468077101239,0.8930734992027283,1.7234487533569336,1.0,0.006697391625493765,0.9917648434638977,0.02520151250064373,1.0,0.006383040454238653
69,0.03266047823857807,1.7729184979601844,0.8903707265853882,1.767005443572998,1.0,0.005913309287279844,0.991490364074707,0.02615649253129959,1.0,0.00650400435552001
