epoch,loss,val_loss,val_x_pred_categorical_accuracy,val_x_pred_loss,val_x_pred_vae_anneal_metric,val_z_mean_log_var_loss,x_pred_categorical_accuracy,x_pred_loss,x_pred_vae_anneal_metric,z_mean_log_var_loss
16,0.04333865338730417,0.3782735040994606,0.9765375256538391,0.37816935777664185,0.001307083759456873,0.07963351160287857,0.9857599139213562,0.04322732239961624,0.0013070889981463552,0.08520234376192093
17,0.04022327629490591,0.34337997820341226,0.9787060618400574,0.343217134475708,0.0021762249525636435,0.07481509447097778,0.9868393540382385,0.040053971111774445,0.002176238689571619,0.07778940349817276
18,0.0387698205941969,0.2784159025459578,0.9827414155006409,0.2781743109226227,0.0036212154664099216,0.06671454757452011,0.987377941608429,0.0385097935795784,0.0036211377009749413,0.07181651145219803
19,0.03460136827987141,0.3554774872732885,0.9779685139656067,0.3551090955734253,0.0060198428109288216,0.0612114816904068,0.9887771606445312,0.03420999273657799,0.006019860506057739,0.06501743942499161
20,0.033552828628166144,0.25406221857275624,0.9842689633369446,0.25355374813079834,0.009991406463086605,0.05088965967297554,0.9892187714576721,0.03298035264015198,0.009991389699280262,0.05729515850543976
21,0.0317119912519959,0.26951119822986197,0.9833253026008606,0.2687632739543915,0.0165395587682724,0.045220986008644104,0.9898877739906311,0.030889980494976044,0.016539135947823524,0.04970211163163185
22,0.03148341088533268,0.25915592660506565,0.9839950203895569,0.25796860456466675,0.027260959148406982,0.043555691838264465,0.9901055693626404,0.030239524319767952,0.027260787785053253,0.0456283800303936
23,0.03369490926638706,0.21788525107232007,0.9865994453430176,0.21598604321479797,0.04461722448468208,0.042565006762742996,0.9896339178085327,0.03169604390859604,0.04461684450507164,0.0448007807135582
24,0.032259212349787784,0.19951809254108052,0.9878153204917908,0.19638875126838684,0.0722033828496933,0.04334092512726784,0.9905257225036621,0.028918452560901642,0.07220420241355896,0.04626874253153801
25,0.03578344116835598,0.2149425761567222,0.9869652390480042,0.21009498834609985,0.11479581892490387,0.042228199541568756,0.9900487065315247,0.030384182929992676,0.11479546874761581,0.04703342542052269
26,0.039032504917370814,0.21328679438341747,0.9871572852134705,0.2069908231496811,0.17770175635814667,0.03543001785874367,0.9897634983062744,0.03128686547279358,0.17770327627658844,0.04358784109354019
27,0.04084572587674719,0.246006484585579,0.9851931929588318,0.23866073787212372,0.2647677958011627,0.027744151651859283,0.9897424578666687,0.03133047744631767,0.26477012038230896,0.03593805432319641
28,0.04103763569470606,0.22257349226209852,0.9866786003112793,0.2147185355424881,0.3750379979610443,0.020944472402334213,0.989855170249939,0.030969392508268356,0.37503910064697266,0.02684592455625534
29,0.04089520753249903,0.23260006571959968,0.9860323071479797,0.2251279354095459,0.5,0.014944180846214294,0.9898739457130432,0.03104342892765999,0.5,0.019703557714819908
30,0.03745608306806252,0.27779513002947126,0.983243465423584,0.27008646726608276,0.6249619722366333,0.012334526516497135,0.9907233119010925,0.02839849330484867,0.6249570250511169,0.01449298020452261
31,0.037037178701451824,0.3292250538414175,0.9800251126289368,0.32195624709129333,0.7352308034896851,0.009886537678539753,0.990785539150238,0.028271296992897987,0.7352296710014343,0.011922637932002544
32,0.03863404047189637,3.491462003101002,0.7845121026039124,3.473252534866333,0.8222972750663757,0.022144194692373276,0.9902825951576233,0.030271338298916817,0.8222977519035339,0.010169919580221176
33,0.16753029914500672,0.764866583576106,0.9539164900779724,0.7427776455879211,0.8852039575576782,0.02495351992547512,0.9515421390533447,0.14765828847885132,0.8852162957191467,0.022448761388659477
34,0.1182982146505691,0.6041629093162941,0.9640702605247498,0.5791178345680237,0.9277957081794739,0.0269940122961998,0.9692084789276123,0.09318529814481735,0.9278186559677124,0.027067329734563828
35,0.07931666569402551,0.4709199335840013,0.9720765948295593,0.4500715136528015,0.9553832411766052,0.021822230890393257,0.9818588495254517,0.055279143154621124,0.9553589224815369,0.02516009844839573
36,0.31201057761472506,4.569507880644365,0.7182633280754089,4.5410566329956055,0.9727373719215393,0.029248131439089775,0.9050107002258301,0.28594499826431274,0.9727495312690735,0.02679613046348095
37,0.3802671764989303,4.365004510590524,0.7308701872825623,4.337858200073242,0.9834597110748291,0.02760295197367668,0.882131040096283,0.35011136531829834,0.9834848642349243,0.030663233250379562
38,0.346551957155867,3.150367339452108,0.8063215017318726,3.121723175048828,0.9900066256523132,0.028933124616742134,0.8941106200218201,0.3171054720878601,0.9899970293045044,0.029744304716587067
39,0.2514712605949602,2.175181083606951,0.8666830062866211,2.1488101482391357,0.9939777255058289,0.026530569419264793,0.9254449605941772,0.22338421642780304,0.9939903616905212,0.028257044032216072
40,0.1805650029940126,1.2784563020022228,0.9222279191017151,1.2535370588302612,0.9963797330856323,0.025009771808981895,0.9487335681915283,0.15357783436775208,0.9963660836219788,0.027085080742836
41,0.1218197252402675,0.8351640153412867,0.949552059173584,0.813119649887085,0.997822642326355,0.0220926646143198,0.9676051735877991,0.09725207090377808,0.997809886932373,0.024621279910206795
42,0.08529346674923345,0.5714777839003187,0.9656041264533997,0.5543992519378662,0.9986916780471802,0.01710084080696106,0.9784796833992004,0.06487054377794266,0.9986840486526489,0.020449647679924965
43,0.061766810133710194,0.7075593877922405,0.9568255543708801,0.6958892345428467,0.9992170929908752,0.011679268442094326,0.9845247864723206,0.04689611867070198,0.999234139919281,0.014882326126098633
44,0.048568225003975556,1.0154500995019469,0.9375404119491577,1.006732702255249,0.9995272755622864,0.008721483871340752,0.9874371290206909,0.03814053162932396,0.9995183944702148,0.010432632640004158
45,0.04160366132478912,0.9704961280028025,0.9402483701705933,0.9630728960037231,0.9997150301933289,0.007425349671393633,0.9890429377555847,0.03335396200418472,0.9997279047966003,0.00825202651321888
46,0.03759402303565827,0.7556890616513262,0.9535356760025024,0.7489192485809326,0.9998318552970886,0.00677074259147048,0.99007648229599,0.030231179669499397,0.9998449683189392,0.007364107761532068
47,0.03498884167674885,0.74308754548882,0.9542996287345886,0.7366026043891907,0.9998971223831177,0.006485902238637209,0.9907569289207458,0.028156641870737076,0.9998849630355835,0.006832894869148731
48,0.032696179288414874,0.8017768646129454,0.9506496787071228,0.795436441898346,0.9999389052391052,0.006340918131172657,0.9913939237594604,0.026216547936201096,0.9999130368232727,0.006480033975094557
49,0.03143940765488054,0.9071991750688264,0.9440816640853882,0.9012956023216248,0.9999648332595825,0.005903705954551697,0.9917640089988708,0.025069167837500572,0.9999731183052063,0.0063704513013362885
50,0.030157555202163382,0.8819386167357667,0.9456533193588257,0.8759603500366211,0.9999799132347107,0.005978486035019159,0.9921278357505798,0.023957474157214165,0.999992847442627,0.0062002018094062805
51,0.028996841544844942,0.8201584999609475,0.9494739174842834,0.8143876791000366,0.9999856948852539,0.005770929157733917,0.9924929141998291,0.022921331226825714,0.9999978542327881,0.00607557687908411
52,0.028483869553925883,1.0944622995877507,0.9324518442153931,1.088750958442688,0.9999896883964539,0.005711337551474571,0.9926404356956482,0.022459102794528008,0.9999983310699463,0.006024831440299749
53,0.027529323285321115,0.675284100301338,0.9584746360778809,0.6693130135536194,0.9999962449073792,0.005970948841422796,0.9929350018501282,0.02161736972630024,0.9999995231628418,0.005911967251449823
54,0.026577440420440714,0.7696892847918501,0.9525960683822632,0.7640599012374878,0.9999988675117493,0.005629127845168114,0.9931842088699341,0.020795520395040512,0.9999998807907104,0.005781936924904585
55,0.026013506593152352,0.8335903464543699,0.9486244916915894,0.8280789256095886,0.9999997019767761,0.0055114589631557465,0.9933508634567261,0.020286045968532562,0.9999999403953552,0.0057274759747087955
56,0.025771808819421753,0.633742387848671,0.961017906665802,0.628320038318634,0.9999997615814209,0.005422198213636875,0.9934509992599487,0.020062681287527084,0.9999999403953552,0.005709144286811352
57,0.025007581463264556,0.6508507668369948,0.9599817395210266,0.6450168490409851,0.9999999403953552,0.005833921954035759,0.9936373233795166,0.019449003040790558,0.9999999403953552,0.0055585759691894054
58,0.02471777704083672,0.6140494039564421,0.9622411131858826,0.6086000800132751,0.9999999403953552,0.005449239164590836,0.9937449097633362,0.019119583070278168,0.9999999403953552,0.0055981888435781
59,0.024082684289645204,0.7519646807752475,0.9536726474761963,0.7467038035392761,0.9999999403953552,0.005261002108454704,0.993928849697113,0.018589189276099205,0.9999999403953552,0.005493516568094492
60,0.023682987958021307,0.6251355656469711,0.9615490436553955,0.6197558045387268,0.9999999403953552,0.005379966460168362,0.994032084941864,0.018246006220579147,0.9999999403953552,0.005436970852315426
61,0.023467035919160138,0.6488258378072218,0.9600609540939331,0.6437368392944336,0.9999999403953552,0.005089174024760723,0.9940972924232483,0.018052447587251663,0.9999999403953552,0.005414584185928106
62,0.022959926008241087,0.754633369770917,0.9535022974014282,0.7494577765464783,0.9999999403953552,0.005175510887056589,0.9942536354064941,0.01762145385146141,0.9999999403953552,0.005338460206985474
63,0.02294028011934517,0.7277013111596156,0.9551821351051331,0.7223823070526123,1.0,0.005319066811352968,0.9942713379859924,0.017577487975358963,1.0,0.005362785886973143
64,0.02223557495427878,0.5351951293873064,0.9671072363853455,0.5301676392555237,1.0,0.005027557257562876,0.9944685697555542,0.016982559114694595,1.0,0.005253025330603123
65,0.02224128889542226,0.8650272235725865,0.9466573596000671,0.8597845435142517,1.0,0.005242566112428904,0.9944567680358887,0.016986427828669548,1.0,0.005254871677607298
66,0.02210077059448418,0.7236035445121803,0.9554119110107422,0.71867835521698,1.0,0.004925415385514498,0.9945189952850342,0.016807446256279945,1.0,0.005293313413858414
67,0.021641549228647163,0.9033143369838444,0.9442797899246216,0.8981072902679443,1.0,0.005207102280110121,0.9946118593215942,0.016455266624689102,1.0,0.0051862760446965694
68,0.02119005788776528,0.8475111737997845,0.9477232694625854,0.8426001667976379,1.0,0.004910722840577364,0.9947479963302612,0.01609501801431179,1.0,0.005095042288303375
69,0.021385829527075375,0.7174050880200935,0.9558157920837402,0.7121689915657043,1.0,0.005236092023551464,0.9947259426116943,0.01622016914188862,1.0,0.005165653768926859
