epoch,loss,reg_prop_pred_loss,val_loss,val_reg_prop_pred_loss,val_x_pred_categorical_accuracy,val_x_pred_loss,val_x_pred_vae_anneal_metric,val_z_mean_log_var_loss,x_pred_categorical_accuracy,x_pred_loss,x_pred_vae_anneal_metric,z_mean_log_var_loss
0,0.9721140715733594,0.8843017816543579,3.428562614455152,0.5151755809783936,0.6065322160720825,6.341949939727783,3.7017170484432427e-07,1.0197373628616333,0.6686970591545105,1.0599256753921509,3.701716480009054e-07,1.0904649496078491
1,0.5978887448326773,0.4545355439186096,3.119718701092165,0.3336111009120941,0.6335898041725159,5.905826568603516,6.168551180962822e-07,0.9697850942611694,0.7578859329223633,0.7412416934967041,6.168457389321702e-07,1.0745296478271484
2,0.470096169907183,0.33558768033981323,2.92072173196878,0.2592369318008423,0.6536679863929749,5.5822062492370605,1.0279263733536936e-06,0.9466618895530701,0.7974627017974854,0.6046037673950195,1.0279378557243035e-06,1.040069818496704
3,0.4036161605026169,0.2982155680656433,2.72837838841908,0.24676713347434998,0.6767613887786865,5.209988594055176,1.7129348179878434e-06,0.8858457803726196,0.8281638026237488,0.5090147852897644,1.7129348179878434e-06,0.9800448417663574
4,0.3587787618521657,0.2783615291118622,2.5929443925174316,0.23600272834300995,0.6928993463516235,4.949883937835693,2.854425474652089e-06,0.7909454703330994,0.8529284596443176,0.43919363617897034,2.8544507131300634e-06,0.8977354168891907
5,0.3272827625374165,0.26589062809944153,2.3829224216404246,0.21505653858184814,0.7176592350006104,4.550784587860107,4.756613179779379e-06,0.7248422503471375,0.8700021505355835,0.3886711001396179,4.756610451295273e-06,0.8111521601676941
6,0.30043477670776225,0.2572579085826874,2.2707899630959356,0.2126484215259552,0.7314238548278809,4.3289265632629395,7.926380931166932e-06,0.6462172865867615,0.8852843046188354,0.34360596537590027,7.926462785690092e-06,0.7273611426353455
7,0.28276424813947215,0.25216513872146606,2.437673011822487,0.31408360600471497,0.717010498046875,4.561254501342773,1.3208476048021112e-05,0.6540530920028687,0.8952664136886597,0.3133544623851776,1.3208246855356265e-05,0.665756344795227
8,0.2840446789868686,0.2554452121257782,2.0178872071095366,0.2171241194009781,0.7630836367607117,3.818636655807495,2.20104066102067e-05,0.608919620513916,0.8946089744567871,0.31262946128845215,2.201046299887821e-05,0.6638708710670471
9,0.2576762192535878,0.24442575871944427,2.1606913315716074,0.24934931099414825,0.7473640441894531,4.072012424468994,3.6677531170425937e-05,0.5608989596366882,0.908711314201355,0.27090373635292053,3.667790588224307e-05,0.6215208172798157
10,0.2494665403323301,0.24301792681217194,1.8411892928294282,0.2245427519083023,0.785470187664032,3.4578025341033936,6.111803668318316e-05,0.5330143570899963,0.9134215712547302,0.25587883591651917,6.111730908742175e-05,0.5935546159744263
11,0.23678451471764575,0.23911301791667938,1.8278259172368405,0.19976945221424103,0.7855927348136902,3.45583176612854,0.0001018429029500112,0.4853054881095886,0.9203882217407227,0.23440098762512207,0.00010184210259467363,0.5407636761665344
12,0.2291105563607757,0.23748581111431122,1.6589857962594103,0.2012864351272583,0.8066393733024597,3.1166069507598877,0.0001696995022939518,0.4591818153858185,0.9249553680419922,0.22065070271492004,0.00016969809075817466,0.49836546182632446
13,0.2266709797445044,0.23709820210933685,1.717352283534719,0.2021166831254959,0.7994505763053894,3.232464075088501,0.00028275480144657195,0.43359798192977905,0.9263771772384644,0.2161095142364502,0.00028275567456148565,0.4738948345184326
14,0.22481163740406848,0.23840266466140747,1.916113353487271,0.34737730026245117,0.7838056683540344,3.4846324920654297,0.00047109354636631906,0.45996057987213135,0.9281264543533325,0.21101173758506775,0.0004710937209893018,0.44314461946487427
15,0.21928890121600067,0.23608365654945374,1.4993743798626002,0.20735877752304077,0.8268361687660217,2.7910685539245605,0.0007847846136428416,0.409170538187027,0.9310581088066101,0.20214316248893738,0.0007847985252737999,0.4470573365688324
16,0.21369734859227735,0.2329799234867096,1.960571637794153,0.21169479191303253,0.7698902487754822,3.7089288234710693,0.0013070838758721948,0.3975740671157837,0.9339942932128906,0.19386622309684753,0.0013070940040051937,0.41947051882743835
17,0.21564255200811538,0.23429198563098907,1.4635050777179093,0.19383612275123596,0.8304821252822876,2.7323074340820312,0.0021762249525636435,0.39789101481437683,0.9331154823303223,0.19606667757034302,0.0021762161049991846,0.4256027638912201
18,0.19934988936070408,0.2281537652015686,1.4712826307140179,0.1943892240524292,0.8295790553092957,2.7468531131744385,0.003621213138103485,0.3653389513492584,0.9422125816345215,0.1690947711467743,0.003621155396103859,0.40074461698532104
19,0.19513178659052602,0.22721894085407257,1.4281833981400105,0.26103654503822327,0.8391060829162598,2.593305826187134,0.006019847933202982,0.33622702956199646,0.9449289441108704,0.16087988018989563,0.006019938737154007,0.35961493849754333
20,0.1957191754636263,0.2281561940908432,1.399778503090588,0.191261887550354,0.8383635878562927,2.6052770614624023,0.009991406463086605,0.30211207270622253,0.9451698064804077,0.16011013090610504,0.00999140739440918,0.3174755573272705
21,0.19021524687939773,0.22567588090896606,1.2637996842612083,0.19567690789699554,0.8555710315704346,2.3279178142547607,0.016539553180336952,0.24212948977947235,0.9486570954322815,0.1500871479511261,0.01653938740491867,0.2822079360485077
22,0.19010727411020975,0.22600682079792023,1.487430973729091,0.35076966881752014,0.8375723361968994,2.6180150508880615,0.027261018753051758,0.22293837368488312,0.9493796825408936,0.14792589843273163,0.02726125717163086,0.23043614625930786
23,0.19896779789003188,0.2287895679473877,1.4569185918836451,0.21042117476463318,0.8327783346176147,2.6952908039093018,0.0446171797811985,0.18209396302700043,0.9453949928283691,0.16044588387012482,0.04461691528558731,0.19499506056308746
24,0.19332719553193584,0.22494985163211823,1.436849993556293,0.2531634569168091,0.8381102681159973,2.6093504428863525,0.07220326364040375,0.15492530167102814,0.9489871263504028,0.14901407063007355,0.07220401614904404,0.17575867474079132
25,0.19606892371515997,0.22497041523456573,1.3173042313376468,0.19113850593566895,0.8494126796722412,2.427185535430908,0.11479587852954865,0.14185817539691925,0.9488162398338318,0.14941459894180298,0.11479721963405609,0.154647096991539
