epoch,loss,reg_prop_pred_loss,val_loss,val_reg_prop_pred_loss,val_x_pred_categorical_accuracy,val_x_pred_loss,val_x_pred_vae_anneal_metric,val_z_mean_log_var_loss,x_pred_categorical_accuracy,x_pred_loss,x_pred_vae_anneal_metric,z_mean_log_var_loss
0,0.9798390158329264,0.8965656757354736,3.381961966628459,0.5509274005889893,0.6145323514938354,6.212998390197754,3.7017170484432427e-07,1.0043561458587646,0.6677273511886597,1.0631120204925537,3.701716480009054e-07,1.0922048091888428
1,0.6123670538846957,0.4750705063343048,3.1836627365937873,0.4578123688697815,0.6333613395690918,5.909512042999268,6.168551180962822e-07,0.9923257231712341,0.755415678024292,0.7496630549430847,6.168457389321702e-07,1.0902868509292603
2,0.47510877380984057,0.3424880802631378,2.94832821924295,0.2594359815120697,0.6502544283866882,5.637219429016113,1.0279263733536936e-06,0.956832230091095,0.7969735860824585,0.6077282428741455,1.0279378557243035e-06,1.0602091550827026
3,0.4081503812826934,0.301755428314209,2.7808573228209768,0.256287544965744,0.670839786529541,5.30542516708374,1.7129348179878434e-06,0.9122981429100037,0.8259174823760986,0.5145431160926819,1.7129348179878434e-06,1.0060330629348755
4,0.36405970086537937,0.28149014711380005,2.69596286674044,0.2306452840566635,0.6797834634780884,5.1612772941589355,2.854425474652089e-06,0.8123171329498291,0.8497230410575867,0.4466269016265869,2.8544507131300634e-06,0.9235950708389282
5,0.33264810257344096,0.26919063925743103,2.474500853623917,0.29465150833129883,0.7112348675727844,4.6543474197387695,4.756613179779379e-06,0.745387852191925,0.8673802614212036,0.39610162377357483,4.756610451295273e-06,0.8325121998786926
6,0.3067534271633884,0.26098519563674927,2.264928227040305,0.22903233766555786,0.7331684231758118,4.300817966461182,7.926380931166932e-06,0.6593496799468994,0.8822477459907532,0.3525159955024719,7.926462785690092e-06,0.7482303380966187
7,0.2863005379678212,0.25510933995246887,2.153342166943337,0.25259435176849365,0.748476505279541,4.054080486297607,1.3208476048021112e-05,0.6076264381408691,0.8937608599662781,0.3174828588962555,1.3208246855356265e-05,0.6722492575645447
8,0.26991959218439554,0.24972175061702728,2.0546967155897797,0.2050868719816208,0.7577697038650513,3.9042954444885254,2.20104066102067e-05,0.5392284393310547,0.9027408361434937,0.29010409116744995,2.201046299887821e-05,0.6084443926811218
9,0.25741045061306084,0.24581287801265717,1.8892728392757587,0.20110690593719482,0.7780495285987854,3.577420473098755,3.6677531170425937e-05,0.4988113045692444,0.9095669388771057,0.2689873278141022,3.667790588224307e-05,0.5568005442619324
