epoch,loss,val_loss,val_x_pred_categorical_accuracy,val_x_pred_loss,val_x_pred_vae_anneal_metric,val_z_mean_log_var_loss,x_pred_categorical_accuracy,x_pred_loss,x_pred_vae_anneal_metric,z_mean_log_var_loss
33,0.049518003412008564,0.7035167921392411,0.9569660425186157,0.6936267614364624,0.8852038383483887,0.011172745376825333,0.9871851205825806,0.03890005871653557,0.885215163230896,0.01199491135776043
34,0.04836478949040777,0.6874771734284614,0.957925021648407,0.6781668663024902,0.9277957081794739,0.010034595616161823,0.9873915314674377,0.038328830152750015,0.9278175830841064,0.010816947557032108
35,0.04576468213979458,0.8042286757978133,0.9506781101226807,0.7949783802032471,0.9553832411766052,0.009682266041636467,0.9881178140640259,0.03627513721585274,0.9553599953651428,0.009932725690305233
36,0.043914640347076796,0.895389100430543,0.9449737071990967,0.8869175910949707,0.9727375507354736,0.008708964101970196,0.9885410070419312,0.034901347011327744,0.9727486968040466,0.009265904314815998
37,0.04410445716410686,0.9510265338606168,0.9415124654769897,0.9426953196525574,0.9834597110748291,0.008471127599477768,0.9885451793670654,0.03495738282799721,0.9834838509559631,0.009300930425524712
38,0.045289648028552225,0.8837978401332321,0.9456863403320312,0.8754327297210693,0.990006685256958,0.008449666202068329,0.9882849454879761,0.03597293049097061,0.9899972081184387,0.009410745464265347
39,0.03946633699470039,0.8225735447567362,0.949457585811615,0.8146349787712097,0.9939778447151184,0.007986670359969139,0.9898130297660828,0.031258367002010345,0.9939895868301392,0.00825765635818243
40,0.04019376331244088,1.8609472642908442,0.8850883841514587,1.8521537780761719,0.9963796138763428,0.008825325407087803,0.989517867565155,0.032128266990184784,0.9963668584823608,0.008094824850559235
41,0.041381000483581815,0.9784536173306598,0.9397738575935364,0.9707150459289551,0.9978227615356445,0.007755282800644636,0.9893323183059692,0.03283992037177086,0.9978100657463074,0.00855971034616232
42,0.03703600705608269,0.9848773948886852,0.939379870891571,0.9770840406417847,0.9986917972564697,0.007803511805832386,0.9904717803001404,0.029323700815439224,0.998684823513031,0.007722398266196251
43,0.0362967590116511,0.9325513870604916,0.9426157474517822,0.9249173998832703,0.9992169737815857,0.007639763411134481,0.9906558394432068,0.02865428850054741,0.9992331862449646,0.007648500148206949
44,0.03579315819504769,1.1316520228904763,0.9302570223808289,1.124127745628357,0.9995272755622864,0.0075281839817762375,0.9908533692359924,0.028181415051221848,0.9995185732841492,0.007615326903760433
45,0.037067584070398035,0.8431992382583223,0.9481585621833801,0.8355832099914551,0.9997151494026184,0.007618088275194168,0.9905349016189575,0.029202129691839218,0.9997270703315735,0.00786768738180399
46,0.03866136822029561,0.9082097596455114,0.9441015124320984,0.9009806513786316,0.9998318552970886,0.007230175659060478,0.9902726411819458,0.030308349058032036,0.9998440146446228,0.008354405872523785
47,0.03253368297209807,0.9105602444144728,0.9439431428909302,0.9035220146179199,0.9998972415924072,0.007038685958832502,0.9916946887969971,0.02552220970392227,0.9998852014541626,0.007012161426246166
48,0.03455766245554907,1.0690525557093051,0.9341113567352295,1.0619988441467285,0.9999389052391052,0.007054024841636419,0.9912049174308777,0.027162494137883186,0.9999140501022339,0.007395615801215172
49,0.03202565199012773,0.8539397308863507,0.9474450945854187,0.8470829725265503,0.999964714050293,0.0068570091389119625,0.991864025592804,0.02503763698041439,0.9999723434448242,0.006988260429352522
50,0.03250026847502181,0.780008971999964,0.9520347118377686,0.7731034159660339,0.9999797344207764,0.006905528716742992,0.9917731881141663,0.02539464645087719,0.9999926686286926,0.00710577005520463
51,0.03131721926081532,0.8687403557214095,0.9465038180351257,0.8622615337371826,0.9999856948852539,0.006479235365986824,0.9921205043792725,0.024362796917557716,0.9999977946281433,0.006954499054700136
52,0.03152443350205044,0.9265156675496867,0.9429237842559814,0.9199650287628174,0.9999898076057434,0.006550713442265987,0.9920845627784729,0.024481307715177536,0.9999983310699463,0.007043191697448492
53,0.031036328282239532,0.9358786338351551,0.9423624277114868,0.9290107488632202,0.9999961256980896,0.006867826450616121,0.9921742677688599,0.024182284250855446,0.9999995231628418,0.006854060105979443
54,0.032275245454461504,0.7693951367714245,0.9526889324188232,0.7625619173049927,0.9999988079071045,0.006833088118582964,0.9919912219047546,0.02495788224041462,0.9999998807907104,0.007317396812140942
55,0.02859110204833288,0.8843836827599323,0.9455543160438538,0.8775586485862732,0.9999997019767761,0.0068249511532485485,0.9928413033485413,0.022125830873847008,0.9999999403953552,0.0064652892760932446
56,0.029783002226244915,0.8630095482490223,0.9468743205070496,0.8562829494476318,0.9999997615814209,0.006726855877786875,0.9925867319107056,0.022984210401773453,0.9999999403953552,0.006798794958740473
57,0.02872966344730314,0.9963958399283454,0.9385524988174438,0.990409255027771,0.9999999403953552,0.005986452102661133,0.9928699731826782,0.022090019658207893,0.9999999403953552,0.0066396454349160194
58,0.03064512051771067,1.1692048521239522,0.9278784990310669,1.1624658107757568,0.9999999403953552,0.006739359349012375,0.9923570156097412,0.0238056443631649,0.9999999403953552,0.006839487701654434
59,0.027111673479063673,0.9779478138592577,0.93968665599823,0.9721344709396362,0.9999999403953552,0.005813421215862036,0.9932861924171448,0.020779529586434364,0.9999999403953552,0.006332129705697298
60,0.0317462771584332,0.9081008227377976,0.9440192580223083,0.9023027420043945,0.9999999403953552,0.005798106547445059,0.9922348856925964,0.024406133219599724,0.9999999403953552,0.007340134587138891
61,0.027062330262628956,1.0199157428864989,0.9371699690818787,1.0127044916152954,0.9999999403953552,0.007211046293377876,0.9932721853256226,0.020919518545269966,0.9999999403953552,0.006142823491245508
62,0.030575666870385976,0.809044249317189,0.9501916170120239,0.8028159141540527,0.9999999403953552,0.006228569895029068,0.9925861954689026,0.02328692004084587,0.9999999403953552,0.007288772147148848
63,0.028270942521088388,0.8909099064960381,0.9451167583465576,0.8846111297607422,1.0,0.006298917345702648,0.993131697177887,0.021619444712996483,1.0,0.0066515072248876095
64,0.026404495825017207,0.9601286791766863,0.940788745880127,0.9543660879135132,1.0,0.005762624088674784,0.9934911727905273,0.020207876339554787,1.0,0.006196625530719757
65,0.03223549030508129,0.729088021374737,0.955219566822052,0.7217784523963928,1.0,0.007309814915060997,0.9921267628669739,0.02496463805437088,1.0,0.007270830683410168
66,0.025115634525621957,0.9246892607891498,0.9429994225502014,0.9187440872192383,1.0,0.005945281125605106,0.993870198726654,0.01904105208814144,1.0,0.006074594799429178
67,0.025756234079836113,0.8491952209275003,0.9476791024208069,0.8433167338371277,1.0,0.005878444295376539,0.9936726093292236,0.019709592685103416,1.0,0.006046652793884277
68,0.02613777376803909,0.8911261271318623,0.9450773000717163,0.8852473497390747,1.0,0.005878844298422337,0.9935603141784668,0.020018504932522774,1.0,0.006119260564446449
69,0.026662263882592328,0.8798789357274307,0.9458175301551819,0.8733168840408325,1.0,0.006562145426869392,0.9934464693069458,0.020410064607858658,1.0,0.006252201274037361
