epoch,loss,reg_prop_pred_loss,val_loss,val_reg_prop_pred_loss,val_x_pred_categorical_accuracy,val_x_pred_loss,val_x_pred_vae_anneal_metric,val_z_mean_log_var_loss,x_pred_categorical_accuracy,x_pred_loss,x_pred_vae_anneal_metric,z_mean_log_var_loss
0,1.107670384874328,1.0052103996276855,3.940855209507159,0.6352541446685791,0.5504145622253418,7.246455669403076,3.7017170484432427e-07,1.0778024196624756,0.6345837712287903,1.2101305723190308,3.701716480009054e-07,1.0944774150848389
1,0.6975556709531552,0.57619309425354,3.5979716955725825,0.4741944670677185,0.582969069480896,6.721748352050781,6.168551180962822e-07,1.0470035076141357,0.7512931823730469,0.8189177513122559,6.168457389321702e-07,1.1444975137710571
2,0.5387275925462751,0.4436762034893036,3.3097284427329674,0.3685734272003174,0.6121826171875,6.250881195068359,1.0279263733536936e-06,0.9990438222885132,0.7963389754295349,0.633777379989624,1.0279378557243035e-06,1.0691967010498047
3,0.4496717356978752,0.3741055130958557,3.1200288302862824,0.3146911561489105,0.6323790550231934,5.925365447998047,1.7129348179878434e-06,0.9265711307525635,0.8248980641365051,0.5252363681793213,1.7129348179878434e-06,1.0225881338119507
4,0.3950810535672511,0.33826830983161926,2.905194348363734,0.2857770323753357,0.6572408676147461,5.52461051940918,2.854425474652089e-06,0.8619823455810547,0.8465163707733154,0.4518912136554718,2.8544507131300634e-06,0.9581096172332764
5,0.3575446431047729,0.31529298424720764,2.7428652528506605,0.2645106315612793,0.6760652661323547,5.221218109130859,4.756613179779379e-06,0.7971216440200806,0.8633334636688232,0.39979255199432373,4.756610451295273e-06,0.8851144313812256
6,0.3278597427877242,0.3010352849960327,2.5897868213368884,0.26451703906059265,0.695060670375824,4.915051460266113,7.926380931166932e-06,0.745822012424469,0.8782726526260376,0.35467782616615295,7.926462785690092e-06,0.8205206990242004
7,0.30541094719667067,0.29094937443733215,2.531881942677854,0.2536303997039795,0.7015696167945862,4.81012487411499,1.3208476048021112e-05,0.6778638362884521,0.889694094657898,0.31986284255981445,1.3208246855356265e-05,0.7521780133247375
8,0.2875253351308866,0.2825455963611603,2.3084903261554777,0.24660827219486237,0.7288535237312317,4.370358467102051,2.20104066102067e-05,0.6361695528030396,0.898756742477417,0.2924897372722626,2.201046299887821e-05,0.6966908574104309
9,0.2771877944220685,0.2779845595359802,2.219804338554838,0.24028772115707397,0.7394669651985168,4.199297904968262,3.6677531170425937e-05,0.6134917140007019,0.904147744178772,0.27636608481407166,3.667790588224307e-05,0.675391435623169
10,0.26128672742485404,0.2717384397983551,2.143512776538507,0.24159100651741028,0.7490150928497314,4.0453996658325195,6.111803668318316e-05,0.5777111649513245,0.9127299785614014,0.25079643726348877,6.111730908742175e-05,0.6300510168075562
11,0.2523140163970909,0.26819318532943726,2.0197251376821033,0.23045724630355835,0.7636858224868774,3.8089382648468018,0.0001018429029500112,0.5356841683387756,0.9175823926925659,0.23637565970420837,0.00010184210259467363,0.5827070474624634
12,0.24263217082505234,0.26335516571998596,1.9651277937106233,0.23298244178295135,0.770618736743927,3.69718861579895,0.0001696995022939518,0.50200355052948,0.9226129651069641,0.22181709110736847,0.00016969809075817466,0.5426523685455322
13,0.23896771900741406,0.2627227008342743,1.8738942181886131,0.22669656574726105,0.7815523743629456,3.5209579467773438,0.00028275480144657195,0.47747689485549927,0.9249538779258728,0.21506653726100922,0.00028275567456148565,0.5162218809127808
14,0.22971293916039554,0.2582319378852844,1.8131271396110307,0.22424045205116272,0.7889453768730164,3.4018030166625977,0.00047109354636631906,0.44815802574157715,0.9296931028366089,0.2009640783071518,0.0004710937209893018,0.4877309799194336
15,0.2226489619515177,0.2561667263507843,1.8103341602567415,0.2329513430595398,0.789838433265686,3.38739275932312,0.0007847846136428416,0.41304299235343933,0.9340367913246155,0.1887718141078949,0.0007847985252737999,0.45791107416152954
16,0.21775875317682208,0.25385475158691406,1.8000927327284173,0.2309807986021042,0.7909992337226868,3.3686861991882324,0.0013070838758721948,0.3965284824371338,0.9366611242294312,0.18110081553459167,0.0013070940040051937,0.4298431873321533
17,0.21362857514361108,0.2516345977783203,1.6081984336696453,0.23066028952598572,0.8148093223571777,2.984924793243408,0.0021762249525636435,0.3728315234184265,0.9387783408164978,0.17474064230918884,0.0021762161049991846,0.4051654040813446
18,0.20896513312308737,0.249616801738739,1.581536660443491,0.21979574859142303,0.8174704909324646,2.9420275688171387,0.003621213138103485,0.3452123701572418,0.9416313767433167,0.16693921387195587,0.003621155396103859,0.37947192788124084
19,0.20482497799127847,0.247811958193779,1.5218663793891223,0.2192268967628479,0.8248786330223083,2.8226263523101807,0.006019847933202982,0.3122878968715668,0.944010317325592,0.15975190699100494,0.006019938737154007,0.34655800461769104
20,0.20061848866123588,0.2463422417640686,1.4342234472730266,0.22124047577381134,0.8359365463256836,2.64438796043396,0.009991406463086605,0.2820308208465576,0.9467719197273254,0.15178075432777405,0.00999140739440918,0.31167685985565186
21,0.1997674674616632,0.24547812342643738,1.450005180800139,0.2135288268327713,0.8335734605789185,2.6824722290039062,0.016539553180336952,0.24238142371177673,0.9475679397583008,0.14954188466072083,0.01653938740491867,0.27296632528305054
22,0.19585789752523966,0.24292947351932526,1.398251953409679,0.21088582277297974,0.839915931224823,2.5802531242370605,0.027261018753051758,0.1968030482530594,0.9500035047531128,0.1424255222082138,0.02726125717163086,0.23332525789737701
23,0.19422525203536467,0.24149632453918457,1.3089750951795436,0.21784095466136932,0.8515335321426392,2.3929994106292725,0.0446171797811985,0.15934725105762482,0.9513157606124878,0.13852150738239288,0.04461691528558731,0.18899841606616974
24,0.19427703110771705,0.24161531031131744,1.275440479392436,0.211127370595932,0.85542231798172,2.330315113067627,0.07220326364040375,0.13073019683361053,0.9522687196731567,0.13580986857414246,0.07220401614904404,0.1541355848312378
25,0.1957578420738545,0.23986783623695374,1.2981661006585876,0.22852878272533417,0.8538962006568909,2.354902505874634,0.11479587852954865,0.11237838864326477,0.9519389271736145,0.1365586817264557,0.11479721963405609,0.13144272565841675
26,0.19892156125358826,0.23854021728038788,1.3580010551125257,0.2089933305978775,0.8455482125282288,2.489457845687866,0.1777019053697586,0.0987681895494461,0.951262354850769,0.1384819746017456,0.17770299315452576,0.11716751754283905
27,0.2036788973067957,0.2386939972639084,1.2550768096055558,0.20808285474777222,0.8586132526397705,2.278874397277832,0.2647683024406433,0.08761122077703476,0.9503841400146484,0.14111153781414032,0.26476991176605225,0.10406136512756348
28,0.20803785332803534,0.23857715725898743,1.3321763036856011,0.21386635303497314,0.8496797680854797,2.422868490219116,0.37503790855407715,0.07363960146903992,0.9493982791900635,0.14396731555461884,0.3750326931476593,0.08940789848566055
29,0.21174242298969242,0.23830397427082062,1.3094432620859857,0.20996230840682983,0.8525463342666626,2.376660108566284,0.5,0.06452886015176773,0.9482833743095398,0.14744636416435242,0.5,0.0754685178399086
30,0.21343041885526032,0.23696193099021912,1.3110858762442177,0.21036690473556519,0.8524060845375061,2.3789355754852295,0.6249620318412781,0.05259403958916664,0.9473528861999512,0.1500982940196991,0.6249585151672363,0.06368491053581238
31,0.21264844041983152,0.23710356652736664,1.3897438173863426,0.20692460238933563,0.8425213098526001,2.5382535457611084,0.7352313995361328,0.046664051711559296,0.9476850628852844,0.1492992788553238,0.7352297306060791,0.05290038138628006
32,0.21273653079850446,0.23689845204353333,1.3715675473213196,0.2139873504638672,0.8451738357543945,2.4955015182495117,0.8222978115081787,0.040916845202445984,0.9470692873001099,0.1511077880859375,0.8223110437393188,0.045563697814941406
33,0.2072254166081672,0.2354055941104889,1.4074165910037595,0.22381886839866638,0.8410398364067078,2.562138080596924,0.8852025270462036,0.032621338963508606,0.9492678046226501,0.14474941790103912,0.8851979374885559,0.03874337673187256
34,0.20245778698704278,0.23443353176116943,1.3167176513529535,0.2070525735616684,0.8510685563087463,2.4004898071289062,0.9277958273887634,0.0279072318226099,0.9508662819862366,0.1403917819261551,0.9278002977371216,0.03243241831660271
35,0.19781584150852863,0.233755424618721,1.3360486537662906,0.2078423798084259,0.8486078977584839,2.440147876739502,0.9553831815719604,0.025233149528503418,0.9524867534637451,0.1354590356349945,0.9553768038749695,0.027651173993945122
36,0.19665116016972245,0.23232318460941315,1.2910018732298667,0.2136649787425995,0.8544644713401794,2.345749855041504,0.9727396965026855,0.023222390562295914,0.9526460766792297,0.13554079830646515,0.9727355241775513,0.026151349768042564
37,0.18994778229268844,0.23175357282161713,1.2956391012490684,0.20468802750110626,0.853133499622345,2.367206335067749,0.9834598302841187,0.01971018686890602,0.955784797668457,0.12607832252979279,0.9834675192832947,0.022434955462813377
38,0.187932080314036,0.2298761010169983,1.2544870376586914,0.20585627853870392,0.8582905530929565,2.284090042114258,0.990007221698761,0.019220411777496338,0.9561371803283691,0.12533187866210938,0.990000307559967,0.020864633843302727
39,0.1839985264113829,0.229004368185997,1.2367859206982512,0.21462614834308624,0.8609111309051514,2.2418508529663086,0.9939800500869751,0.01719813607633114,0.9578514695167542,0.12015720456838608,0.9939766526222229,0.01894967630505562
40,0.1826213967173247,0.22871431708335876,1.2269922352548857,0.20208533108234406,0.8613182902336121,2.2352828979492188,0.9963778853416443,0.016676297411322594,0.9585754871368408,0.11826168745756149,0.9963797926902771,0.018333274871110916
41,0.1801322314993965,0.2280166745185852,1.2669135260937818,0.20790229737758636,0.8566914200782776,2.309865951538086,0.9978248476982117,0.016093643382191658,0.959442675113678,0.11553449183702469,0.99781334400177,0.016749851405620575
42,0.17838595705557744,0.22674384713172913,1.2503536192338858,0.21065539121627808,0.8588740229606628,2.2746798992156982,0.9986935257911682,0.015392364002764225,0.9602526426315308,0.11350221931934357,0.99869704246521,0.016547515988349915
43,0.18351291541712908,0.2290816754102707,1.530451511269185,0.23746809363365173,0.8259156346321106,2.8059091567993164,0.9992148280143738,0.01753927767276764,0.9575633406639099,0.12178567796945572,0.9992178678512573,0.016171125695109367
44,0.19313525602544887,0.23205775022506714,1.3832789116830968,0.22414624691009521,0.8434574604034424,2.5231707096099854,0.9995274543762207,0.01924970932304859,0.9528626203536987,0.13599982857704163,0.9995216131210327,0.018221532925963402
45,0.18429737735869292,0.2255583554506302,1.2333291857989865,0.20334318280220032,0.8606052398681641,2.2467734813690186,0.9997173547744751,0.01654583215713501,0.9568116068840027,0.1241433396935463,0.9997143149375916,0.018898433074355125
46,0.17645648187757135,0.2230408489704132,1.1772904689632244,0.20086732506752014,0.8673052191734314,2.13879132270813,0.9998316764831543,0.014924731105566025,0.9605140686035156,0.11329445987939835,0.9998289346694946,0.01658044569194317
47,0.1730354086236285,0.2231377363204956,1.1701281141878954,0.2064865529537201,0.8684779405593872,2.1198830604553223,0.9998989701271057,0.013888033106923103,0.9622147679328918,0.10792787373065948,0.9998884201049805,0.015006626956164837
48,0.17104495162508127,0.22304442524909973,1.1150654438716263,0.2013351023197174,0.8749532699584961,2.015514850616455,0.9999388456344604,0.013281880877912045,0.9633867144584656,0.10465513169765472,0.9999300837516785,0.014391107484698296
49,0.1704299776676501,0.22225700318813324,1.209929577450254,0.20310941338539124,0.8633180260658264,2.2030553817749023,0.9999626278877258,0.013694079592823982,0.9633884429931641,0.1046411544084549,0.9999600648880005,0.01396235078573227
50,0.16973582274577453,0.22247105836868286,1.1589526894377238,0.21639184653759003,0.8704354763031006,2.088336706161499,0.9999775886535645,0.0131771145388484,0.96389240026474,0.10311207920312881,0.99998939037323,0.013888726942241192
51,0.16733124557391232,0.2210649847984314,1.1219027086869995,0.20640866458415985,0.8743628263473511,2.025020122528076,0.9999861121177673,0.01237693801522255,0.9649037718772888,0.10018085688352585,0.9999968409538269,0.013416844420135021
52,0.18007532437526325,0.22635260224342346,1.1305594982495948,0.20169508457183838,0.8730928897857666,2.0454983711242676,0.9999920129776001,0.01392563059926033,0.9585763812065125,0.1190938800573349,0.9999975562095642,0.014704158529639244
53,0.1664953519386521,0.21924130618572235,1.0627206047969078,0.19998838007450104,0.8812953233718872,1.9132963418960571,0.9999943971633911,0.012156311422586441,0.9649747610092163,0.10021752119064331,0.9999992847442627,0.013531925156712532
54,0.16381657872355243,0.21867743134498596,1.0999938085008023,0.20541267096996307,0.8769804835319519,1.9828433990478516,0.9999982714653015,0.011731554754078388,0.9662696123123169,0.09647917002439499,0.9999998211860657,0.012476437725126743
