epoch,loss,val_loss,val_x_pred_categorical_accuracy,val_x_pred_loss,val_x_pred_vae_anneal_metric,val_z_mean_log_var_loss,x_pred_categorical_accuracy,x_pred_loss,x_pred_vae_anneal_metric,z_mean_log_var_loss
0,1.0109575491361986,6.342350490352651,0.6065064668655396,6.342349052429199,3.7017170484432427e-07,1.1864346265792847,0.6825251579284668,1.0109577178955078,3.70178554476297e-07,1.2515246868133545
1,0.7694205645189885,6.235548772960129,0.6131339073181152,6.235548496246338,6.168552886265388e-07,1.0597532987594604,0.7523152232170105,0.7694193124771118,6.168447725940496e-07,1.3485444784164429
2,0.6597666665007791,6.051615334545392,0.6245447397232056,6.051614761352539,1.027928306029935e-06,1.1836024522781372,0.7821246385574341,0.6597657203674316,1.0279408115820843e-06,1.3447235822677612
3,0.5876729021452535,6.055316346914657,0.624315619468689,6.055313587188721,1.7129349316746811e-06,1.2235743999481201,0.8023520112037659,0.587670624256134,1.7129349316746811e-06,1.356019377708435
4,0.5192881958254633,5.566590237493959,0.6546375751495361,5.566586017608643,2.85442592939944e-06,1.1481176614761353,0.82329922914505,0.5192846059799194,2.85446685666102e-06,1.3083240985870361
5,0.44693499691633737,5.080615144937149,0.6847886443138123,5.080611228942871,4.756613179779379e-06,0.9752333760261536,0.8480334877967834,0.446929007768631,4.756623184221098e-06,1.1462808847427368
6,0.375676348125363,4.495312463434249,0.7211021184921265,4.495306491851807,7.926378202682827e-06,0.7846200466156006,0.8730418086051941,0.3756689131259918,7.926470061647706e-06,0.9404451847076416
7,0.3194355281324899,4.068844953349217,0.7475610971450806,4.068835258483887,1.3208477867010515e-05,0.6087270379066467,0.8918863534927368,0.3194258511066437,1.3208175914769527e-05,0.737223744392395
8,0.27777714125170727,3.748810953426855,0.7674165368080139,3.7487995624542236,2.20104066102067e-05,0.4920978844165802,0.905597448348999,0.27776432037353516,2.2010253815096803e-05,0.5832814574241638
9,0.24185798030103445,3.34411573780633,0.7925248146057129,3.344101667404175,3.667747296276502e-05,0.40990570187568665,0.9177431464195251,0.24184072017669678,3.667830605991185e-05,0.47303441166877747
10,0.2177066595429702,3.227627555323388,0.799752950668335,3.2276058197021484,6.111803668318316e-05,0.34397488832473755,0.9259245991706848,0.21768246591091156,6.111725087976083e-05,0.39494672417640686
11,0.19244268719926863,2.8760181313351647,0.8215671181678772,2.8759889602661133,0.00010184272105107084,0.2916210889816284,0.9345743060112,0.19240844249725342,0.00010184423445025459,0.336778849363327
12,0.17318695562378925,2.7467554418534195,0.8295882940292358,2.7467117309570312,0.00016969957505352795,0.2585460841655731,0.9411208033561707,0.17313742637634277,0.00016969697026070207,0.2919032871723175
13,0.16197462824987305,2.4527282900143166,0.8478317260742188,2.452660083770752,0.0002827543066814542,0.24331405758857727,0.9449024796485901,0.16189932823181152,0.0002827583812177181,0.2661289870738983
14,0.14310768354255846,2.42108169367894,0.849797248840332,2.4209792613983154,0.0004710933135356754,0.21799194812774658,0.9513172507286072,0.1429942399263382,0.000471100298454985,0.24097032845020294
15,0.13149369195973096,2.1371889843224245,0.8674135208129883,2.13703989982605,0.0007847846136428416,0.19018305838108063,0.955245852470398,0.13132664561271667,0.00078478769864887,0.21279457211494446
16,0.12370402961625039,1.918245087633479,0.8810027837753296,1.918010950088501,0.0013070841087028384,0.17918851971626282,0.9578810334205627,0.12345293909311295,0.0013070912100374699,0.19217701256275177
17,0.1136095183758912,1.9081914709022008,0.881635308265686,1.9078179597854614,0.0021762249525636435,0.17162729799747467,0.961399257183075,0.11322599649429321,0.002176237292587757,0.17622290551662445
18,0.1047956409704334,1.7667833375189588,0.8904172778129578,1.766268253326416,0.003621215233579278,0.1423172652721405,0.964505136013031,0.10420841723680496,0.0036211388651281595,0.16216181218624115
19,0.09727973548629806,1.6555626108238735,0.8973320722579956,1.654814600944519,0.006019843276590109,0.12433283030986786,0.9671651721000671,0.09643663465976715,0.0060198684222996235,0.14008119702339172
20,0.09464635351346724,1.5120703216661444,0.9062569737434387,1.5109632015228271,0.009991406463086605,0.11078105121850967,0.9682939052581787,0.09338624030351639,0.009991409257054329,0.12612107396125793
21,0.08605158518825495,1.3941677160213648,0.9135947823524475,1.3926736116409302,0.0165395587682724,0.09033647179603577,0.9713106155395508,0.08430606126785278,0.01653915084898472,0.10553821176290512
22,0.11460256566207992,2.7744991334608797,0.8280731439590454,2.7711355686187744,0.02726096287369728,0.12342435866594315,0.9624714851379395,0.11176417022943497,0.02726081572473049,0.1041191965341568
23,0.10016270117874024,1.3702063579015782,0.9152513742446899,1.3659889698028564,0.04461721330881119,0.09452375024557114,0.9677819609642029,0.09507762640714645,0.04461684823036194,0.11397236585617065
24,0.08149646957319366,1.2307487618120223,0.9239814281463623,1.2252769470214844,0.0722033828496933,0.07578226923942566,0.9745652079582214,0.0750332847237587,0.07220419496297836,0.08951456844806671
25,0.09590539210306503,1.2094546025281125,0.9255014657974243,1.2007619142532349,0.11479582637548447,0.075725257396698,0.9707911610603333,0.08646755665540695,0.11479557305574417,0.08221392333507538
26,0.09280191157884779,1.1991761873423126,0.9263052940368652,1.1878222227096558,0.17770180106163025,0.0638926774263382,0.9730028510093689,0.0793502926826477,0.17770326137542725,0.0756978988647461
27,0.09759297223190294,1.2139993069085433,0.9255362749099731,1.2002184391021729,0.2647678256034851,0.05204906314611435,0.9726789593696594,0.08058731257915497,0.2647700905799866,0.06422828137874603
28,0.10028676762703455,1.1951082249997194,0.9267870187759399,1.180050253868103,0.3750379979610443,0.040150828659534454,0.9725539684295654,0.08102400600910187,0.3750384747982025,0.05136226490139961
29,0.10138101688549052,1.153526728326175,0.929366946220398,1.1384766101837158,0.5,0.030100245028734207,0.9724236130714417,0.081995390355587,0.5,0.038771189749240875
30,0.13441466090308662,1.6823481957529494,0.896961510181427,1.6607834100723267,0.6249619722366333,0.03450677916407585,0.9618999361991882,0.11344193667173386,0.6249557733535767,0.033558327704668045
31,0.12280702062385886,1.470189769650988,0.9101723432540894,1.447853684425354,0.7352308630943298,0.030380211770534515,0.9670080542564392,0.0976109579205513,0.7352297306060791,0.034269511699676514
32,0.13570429463905795,1.6137691167969779,0.9013517498970032,1.5900263786315918,0.8222973346710205,0.028873315081000328,0.9632751941680908,0.1089334487915039,0.8222987055778503,0.0325561948120594
33,0.10818856695030962,2.3901798898074293,0.8529983758926392,2.3693740367889404,0.8852038383483887,0.02350437082350254,0.9712623357772827,0.08524475246667862,0.885215163230896,0.025919269770383835
34,0.13240457977400152,1.495422466431257,0.9085069298744202,1.4746980667114258,0.9277957081794739,0.022336702793836594,0.9637360572814941,0.10795294493436813,0.9278175830841064,0.026354480534791946
35,0.09830923007875422,1.5743755750705541,0.9033721089363098,1.5574623346328735,0.9553832411766052,0.01770305447280407,0.9736835956573486,0.078293077647686,0.9553599953651428,0.0209509264677763
